Time,AvatarA,AvatarB,Distance,nCrosses,n_shadow1,n_shadow2,n_stat1,n_stat2,clickA,clickB
2.12,131,1432,-1301,0,1,0,0,0,0.0,0.0
2.16,134,1436,-1302,0,1,0,0,0,0.0,0.0
2.2,137,1440,-1303,0,1,0,0,0,0.0,0.0
2.24,140,4,136,0,1,0,0,0,0.0,0.0
2.28,143,8,135,0,1,0,0,0,0.0,0.0
2.32,146,12,134,0,1,0,0,0,0.0,0.0
2.36,149,16,133,0,1,0,0,0,0.0,0.0
2.4,152,20,132,0,1,0,0,0,0.0,0.0
2.44,155,24,131,0,1,0,0,0,0.0,0.0
2.48,158,28,130,0,1,0,0,0,0.0,0.0
2.52,161,32,129,0,1,0,0,0,0.0,0.0
2.56,164,36,128,0,1,0,0,0,0.0,0.0
2.6,167,40,127,0,1,0,0,0,0.0,0.0
2.64,170,43,127,0,1,0,0,0,0.0,0.0
2.68,173,47,126,0,1,0,0,0,0.0,0.0
2.72,177,51,126,0,1,0,0,0,0.0,0.0
2.76,181,55,126,0,1,0,0,0,0.0,0.0
2.8,185,59,126,0,1,0,0,0,0.0,0.0
2.84,189,63,126,0,1,0,0,0,0.0,0.0
2.88,193,67,126,0,1,0,0,0,0.0,0.0
2.92,197,71,126,0,1,0,0,0,0.0,0.0
2.96,201,75,126,0,1,0,0,0,0.0,0.0
3.0,205,79,126,0,1,0,0,0,0.0,0.0
3.04,209,83,126,0,1,0,0,0,0.0,0.0
3.08,213,87,126,0,1,0,0,0,0.0,0.0
3.12,217,91,126,0,1,0,0,0,0.0,0.0
3.16,221,95,126,0,1,0,0,0,0.0,0.0
3.2,225,99,126,0,1,0,0,0,0.0,0.0
3.24,229,103,126,0,1,0,0,0,0.0,0.0
3.28,233,107,126,0,1,0,0,0,0.0,0.0
3.32,237,111,126,0,1,0,0,0,0.0,0.0
3.36,241,115,126,0,1,0,0,0,0.0,0.0
3.4,245,119,126,0,1,0,0,0,0.0,0.0
3.44,249,123,126,0,1,0,0,0,0.0,0.0
3.48,253,127,126,0,1,0,0,0,0.0,0.0
3.52,257,131,126,0,1,0,0,0,0.0,0.0
3.56,261,135,126,0,1,0,0,0,0.0,0.0
3.6,265,139,126,0,1,0,0,0,0.0,0.0
3.64,269,143,126,0,1,0,0,0,0.0,0.0
3.68,273,147,126,0,1,0,0,0,0.0,0.0
3.72,277,151,126,0,1,0,0,0,0.0,0.0
3.76,281,155,126,0,1,0,0,0,0.0,0.0
3.8,285,159,126,0,1,0,0,0,0.0,0.0
3.84,289,163,126,0,1,0,0,0,0.0,0.0
3.88,293,167,126,0,1,0,0,0,0.0,0.0
3.92,297,171,126,0,1,0,0,0,0.0,0.0
3.96,301,175,126,0,1,0,0,0,0.0,0.0
4.0,305,179,126,0,1,0,0,0,0.0,0.0
4.04,309,183,126,0,1,0,0,0,0.0,0.0
4.08,313,187,126,0,1,0,0,0,0.0,0.0
4.12,317,191,126,0,1,0,0,0,0.0,0.0
4.16,321,195,126,0,1,0,0,0,0.0,0.0
4.2,325,199,126,0,1,0,0,0,0.0,0.0
4.24,329,203,126,0,1,0,0,0,0.0,0.0
4.28,333,207,126,0,1,0,0,0,0.0,0.0
4.32,337,211,126,0,1,0,0,0,0.0,0.0
4.36,341,215,126,0,1,0,0,0,0.0,0.0
4.4,345,219,126,0,1,0,0,0,0.0,0.0
4.44,349,223,126,0,1,0,0,0,0.0,0.0
4.48,353,227,126,0,1,0,0,0,0.0,0.0
4.52,357,231,126,0,1,0,0,0,0.0,0.0
4.56,361,235,126,0,1,0,1,0,0.0,0.0
4.6,365,239,126,0,1,0,1,0,0.0,0.0
4.64,369,243,126,0,1,0,1,0,0.0,0.0
4.68,373,247,126,0,1,0,1,0,0.0,0.0
4.72,377,251,126,0,1,0,1,0,0.0,0.0
4.76,381,255,126,0,1,0,1,0,0.0,0.0
4.8,385,259,126,0,1,0,1,0,0.0,0.0
4.84,389,263,126,0,1,0,1,0,0.0,0.0
4.88,393,267,126,0,1,0,1,0,0.0,0.0
4.92,397,271,126,0,1,0,1,0,0.0,0.0
4.96,401,275,126,0,1,0,1,0,0.0,0.0
5.0,405,279,126,0,1,0,1,0,0.0,0.0
5.04,409,283,126,0,1,0,1,0,0.0,0.0
5.08,413,287,126,0,1,0,1,0,0.0,0.0
5.12,417,291,126,0,1,0,1,0,0.0,0.0
5.16,421,295,126,0,1,0,1,0,0.0,0.0
5.2,425,299,126,0,1,0,1,0,0.0,0.0
5.24,428,303,125,0,1,0,1,0,0.0,0.0
5.28,431,307,124,0,1,0,1,0,0.0,0.0
5.32,434,311,123,0,1,0,1,0,0.0,0.0
5.36,437,315,122,0,1,0,1,0,0.0,0.0
5.4,440,319,121,0,1,0,1,0,0.0,0.0
5.44,443,323,120,0,1,0,1,0,0.0,0.0
5.48,446,327,119,0,1,0,1,0,0.0,0.0
5.52,449,331,118,0,1,0,1,0,0.0,0.0
5.56,452,335,117,0,1,0,1,0,0.0,0.0
5.6,455,339,116,0,1,0,1,0,0.0,0.0
5.64,458,343,115,0,1,0,1,0,0.0,0.0
5.68,461,347,114,0,1,0,1,0,0.0,0.0
5.72,464,351,113,0,1,0,1,0,0.0,0.0
5.76,467,355,112,0,1,0,1,0,0.0,0.0
5.8,470,359,111,0,1,0,1,0,0.0,0.0
5.84,473,363,110,0,1,0,1,0,0.0,0.0
5.88,476,367,109,0,1,0,1,0,0.0,0.0
5.92,479,371,108,0,1,0,1,0,0.0,0.0
5.96,482,375,107,0,1,0,1,0,0.0,0.0
6.0,485,379,106,0,1,0,1,0,0.0,0.0
6.04,488,383,105,0,1,0,1,0,0.0,0.0
6.08,490,387,103,0,1,0,1,0,0.0,0.0
6.12,492,391,101,0,1,0,1,0,0.0,0.0
6.16,494,395,99,0,1,0,1,0,0.0,0.0
6.2,496,399,97,0,1,0,1,0,0.0,0.0
6.24,498,403,95,0,1,0,1,0,0.0,0.0
6.28,500,407,93,0,1,0,1,0,0.0,0.0
6.32,502,411,91,0,1,0,1,0,0.0,0.0
6.36,504,415,89,0,1,0,1,0,0.0,0.0
6.4,506,419,87,0,1,0,1,0,0.0,0.0
6.44,507,423,84,0,1,0,1,0,0.0,0.0
6.48,508,427,81,0,1,0,1,0,0.0,0.0
6.52,509,431,78,0,1,0,1,0,0.0,0.0
6.56,510,435,75,0,1,0,1,0,0.0,0.0
6.6,511,439,72,0,1,0,1,0,0.0,0.0
6.64,512,443,69,0,1,0,1,0,0.0,0.0
6.68,512,447,65,0,1,0,1,0,0.0,0.0
6.72,512,451,61,0,1,0,1,0,0.0,0.0
6.76,512,455,57,0,1,0,1,0,0.0,0.0
6.8,512,459,53,0,1,0,1,0,0.0,0.0
6.84,512,463,49,0,1,0,1,0,0.0,0.0
6.88,511,467,44,0,1,0,1,0,0.0,0.0
6.92,510,471,39,0,1,0,1,0,0.0,0.0
6.96,509,475,34,0,1,0,1,0,0.0,0.0
7.0,508,479,29,0,1,0,1,0,0.0,0.0
7.04,507,483,24,0,1,0,1,0,0.0,0.0
7.08,506,487,19,0,1,0,1,0,0.0,0.0
7.12,505,491,14,0,1,0,1,0,0.0,0.0
7.16,504,495,9,0,1,0,1,0,0.0,0.0
7.2,503,499,4,0,1,0,1,0,0.0,0.0
7.24,501,503,-2,1,1,0,1,0,0.0,0.0
7.28,499,507,-8,1,1,0,1,0,0.0,0.0
7.32,497,511,-14,1,1,0,1,0,0.0,0.0
7.36,495,515,-20,1,1,0,1,0,0.0,0.0
7.4,493,519,-26,1,1,0,1,0,0.0,0.0
7.44,491,523,-32,1,1,0,1,0,0.0,0.0
7.48,489,527,-38,1,1,0,1,0,0.0,0.0
7.52,487,531,-44,1,1,0,1,0,0.0,0.0
7.56,485,535,-50,1,1,0,1,0,0.0,0.0
7.6,483,539,-56,1,1,0,1,0,0.0,0.0
7.64,481,543,-62,1,1,0,1,0,0.0,0.0
7.68,479,547,-68,1,1,0,1,0,0.0,0.0
7.72,477,551,-74,1,1,0,1,0,0.0,0.0
7.76,475,555,-80,1,1,0,1,0,0.0,0.0
7.8,473,559,-86,1,1,0,1,0,0.0,0.0
7.84,471,563,-92,1,1,0,1,0,0.0,0.0
7.88,469,567,-98,1,1,0,1,0,0.0,1.0
7.92,467,571,-104,1,1,0,1,0,0.0,0.0
7.96,465,575,-110,1,1,0,1,0,0.0,0.0
8.0,463,579,-116,1,1,0,1,0,0.0,0.0
8.04,461,583,-122,1,1,0,1,0,0.0,0.0
8.08,459,587,-128,1,1,0,1,0,0.0,0.0
8.12,457,591,-134,1,1,0,1,0,0.0,0.0
8.16,454,595,-141,1,1,0,1,0,0.0,0.0
8.2,451,599,-148,1,1,0,1,0,0.0,0.0
8.24,448,603,-155,1,1,1,1,0,0.0,0.0
8.28,445,607,-162,1,1,1,1,0,0.0,0.0
8.32,442,611,-169,1,1,1,1,0,0.0,0.0
8.36,439,615,-176,1,1,1,1,0,0.0,0.0
8.4,437,619,-182,1,1,1,1,0,0.0,0.0
8.44,435,623,-188,1,1,1,1,0,0.0,0.0
8.48,432,627,-195,1,1,1,1,0,0.0,0.0
8.52,429,631,-202,1,1,1,1,0,0.0,0.0
8.56,426,635,-209,1,1,1,1,0,0.0,0.0
8.6,423,639,-216,1,1,1,1,0,0.0,0.0
8.64,420,643,-223,1,1,1,1,0,0.0,0.0
8.68,418,647,-229,1,1,1,1,0,0.0,0.0
8.72,416,651,-235,1,1,1,1,0,0.0,0.0
8.76,414,655,-241,1,1,1,1,0,0.0,0.0
8.8,411,659,-248,1,1,1,1,0,0.0,0.0
8.84,408,663,-255,1,1,1,1,0,0.0,0.0
8.88,405,667,-262,1,1,1,1,0,0.0,0.0
8.92,402,671,-269,1,1,1,1,0,0.0,0.0
8.96,399,675,-276,1,1,1,1,0,0.0,0.0
9.0,396,679,-283,1,1,1,1,0,0.0,0.0
9.04,393,683,-290,1,1,1,1,0,0.0,0.0
9.08,390,687,-297,1,1,1,1,0,0.0,0.0
9.12,388,691,-303,1,1,1,1,0,0.0,0.0
9.16,385,695,-310,1,1,1,1,0,0.0,0.0
9.2,382,699,-317,1,1,1,1,0,0.0,0.0
9.24,379,703,-324,1,1,1,1,0,0.0,0.0
9.28,376,707,-331,1,1,1,1,0,0.0,0.0
9.32,373,711,-338,1,1,1,1,0,0.0,0.0
9.36,370,715,-345,1,1,1,1,0,0.0,0.0
9.4,367,719,-352,1,1,1,1,0,0.0,0.0
9.44,364,723,-359,1,1,1,1,0,0.0,0.0
9.48,361,727,-366,1,1,1,1,0,0.0,0.0
9.52,358,731,-373,1,1,1,2,0,0.0,0.0
9.56,355,735,-380,1,1,1,2,0,0.0,0.0
9.6,352,739,-387,1,1,1,2,0,0.0,0.0
9.64,349,743,-394,1,1,1,2,0,0.0,0.0
9.68,347,747,-400,1,1,1,2,0,0.0,0.0
9.72,345,751,-406,1,1,1,2,0,0.0,0.0
9.76,343,755,-412,1,1,1,2,0,0.0,0.0
9.8,341,759,-418,1,1,1,2,0,0.0,0.0
9.84,339,763,-424,1,1,1,2,0,0.0,0.0
9.88,337,767,-430,1,1,1,2,0,0.0,0.0
9.92,334,771,-437,1,1,1,2,0,0.0,0.0
9.96,331,775,-444,1,1,1,2,0,0.0,0.0
10.0,328,779,-451,1,1,1,2,0,0.0,0.0
10.04,325,783,-458,1,1,1,2,0,0.0,0.0
10.08,322,787,-465,1,1,1,2,0,0.0,0.0
10.12,319,791,-472,1,1,1,2,0,0.0,0.0
10.16,317,795,-478,1,1,1,2,0,0.0,0.0
10.2,314,799,-485,1,1,1,2,0,0.0,0.0
10.24,311,803,-492,1,1,1,2,0,0.0,0.0
10.28,308,807,-499,1,1,1,2,0,0.0,0.0
10.32,305,811,-506,1,1,1,2,0,0.0,0.0
10.36,302,815,-513,1,1,1,2,0,0.0,0.0
10.4,299,819,-520,1,1,1,2,0,0.0,0.0
10.44,296,823,-527,1,1,1,2,0,0.0,0.0
10.48,293,827,-534,1,1,1,2,0,0.0,0.0
10.52,290,831,-541,1,1,1,2,0,0.0,0.0
10.56,287,835,-548,1,1,1,2,0,0.0,0.0
10.6,284,839,-555,1,1,1,2,0,0.0,0.0
10.64,281,843,-562,1,1,1,2,0,0.0,0.0
10.68,278,847,-569,1,1,1,2,0,0.0,0.0
10.72,275,851,-576,1,1,1,2,0,0.0,0.0
10.76,272,855,-583,1,1,1,2,0,0.0,0.0
10.8,269,859,-590,1,1,1,2,0,0.0,0.0
10.84,266,863,-597,1,1,1,2,0,0.0,0.0
10.88,263,867,-604,1,1,1,2,0,0.0,0.0
10.92,260,871,-611,1,1,1,2,0,0.0,0.0
10.96,257,875,-618,1,1,1,2,0,0.0,0.0
11.0,254,879,-625,1,1,1,2,0,0.0,0.0
11.04,251,883,-632,1,1,1,2,0,0.0,0.0
11.08,248,887,-639,1,1,1,2,0,0.0,0.0
11.12,245,891,-646,1,1,1,2,0,0.0,0.0
11.16,242,895,-653,1,1,1,2,0,0.0,0.0
11.2,239,899,-660,1,1,1,2,0,0.0,0.0
11.24,236,903,-667,1,1,1,2,0,0.0,0.0
11.28,233,907,-674,1,1,1,2,0,0.0,0.0
11.32,230,911,-681,1,1,1,2,0,0.0,0.0
11.36,227,915,-688,1,1,1,2,0,0.0,0.0
11.4,224,919,-695,1,1,1,2,0,0.0,0.0
11.44,221,923,-702,1,1,1,2,0,0.0,0.0
11.48,218,927,-709,1,1,1,2,0,0.0,0.0
11.52,215,931,-716,1,1,1,2,0,0.0,0.0
11.56,212,935,-723,1,1,1,2,0,0.0,0.0
11.6,209,939,-730,1,1,1,2,0,0.0,0.0
11.64,206,943,-737,1,1,1,2,0,0.0,0.0
11.68,203,947,-744,1,1,1,2,0,0.0,0.0
11.72,200,951,-751,1,1,1,2,0,0.0,0.0
11.76,197,955,-758,1,1,1,2,0,0.0,0.0
11.8,194,959,-765,1,1,1,2,0,0.0,0.0
11.84,191,963,-772,1,1,1,2,0,0.0,0.0
11.88,188,967,-779,1,1,1,2,0,0.0,0.0
11.92,185,971,-786,1,1,1,2,0,0.0,0.0
11.96,182,975,-793,1,1,1,2,0,0.0,0.0
12.0,179,979,-800,1,1,1,2,0,0.0,0.0
12.04,176,983,-807,1,1,1,2,0,0.0,0.0
12.08,173,987,-814,1,1,1,2,0,0.0,0.0
12.12,170,991,-821,1,1,1,2,0,0.0,0.0
12.16,167,995,-828,1,1,1,2,0,0.0,0.0
12.2,165,999,-834,1,1,1,2,0,0.0,0.0
12.24,163,1003,-840,1,1,1,2,0,0.0,0.0
12.28,161,1007,-846,1,1,1,2,0,0.0,0.0
12.32,160,1011,-851,1,1,1,2,0,0.0,0.0
12.36,160,1015,-855,1,1,1,2,0,0.0,0.0
12.4,161,1019,-858,1,1,1,2,0,0.0,0.0
12.44,163,1023,-860,1,1,1,2,0,0.0,0.0
12.48,165,1027,-862,1,1,1,2,0,0.0,0.0
12.52,168,1031,-863,1,1,1,2,0,0.0,0.0
12.56,171,1035,-864,1,1,1,2,0,0.0,0.0
12.6,174,1039,-865,1,1,1,2,0,0.0,0.0
12.64,177,1043,-866,1,1,1,2,0,0.0,0.0
12.68,180,1047,-867,1,1,1,2,0,0.0,0.0
12.72,183,1051,-868,1,1,1,2,0,0.0,0.0
12.76,186,1055,-869,1,1,1,2,0,0.0,0.0
12.8,189,1059,-870,1,1,1,2,0,0.0,0.0
12.84,192,1063,-871,1,1,1,2,0,0.0,0.0
12.88,195,1067,-872,1,1,1,2,0,0.0,0.0
12.92,198,1071,-873,1,1,1,2,0,0.0,0.0
12.96,201,1075,-874,1,1,1,2,0,0.0,0.0
13.0,204,1079,-875,1,1,1,2,0,0.0,0.0
13.04,207,1083,-876,1,1,1,2,0,0.0,0.0
13.08,210,1087,-877,1,1,1,2,0,0.0,0.0
13.12,213,1091,-878,1,1,1,2,0,0.0,0.0
13.16,216,1095,-879,1,1,1,2,0,0.0,0.0
13.2,220,1099,-879,1,1,1,2,0,0.0,0.0
13.24,224,1103,-879,1,1,1,2,0,0.0,0.0
13.28,228,1107,-879,1,1,1,2,1,0.0,0.0
13.32,231,1111,-880,1,1,1,2,1,0.0,0.0
13.36,234,1115,-881,1,1,1,2,1,0.0,0.0
13.4,237,1119,-882,1,1,1,2,1,0.0,0.0
13.44,241,1123,-882,1,1,1,2,1,0.0,0.0
13.48,245,1127,-882,1,1,1,2,1,0.0,0.0
13.52,249,1131,-882,1,1,1,2,1,0.0,0.0
13.56,253,1135,-882,1,1,1,2,1,0.0,0.0
13.6,257,1139,-882,1,1,1,2,1,0.0,0.0
13.64,261,1143,-882,1,1,1,2,1,0.0,0.0
13.68,265,1147,-882,1,1,1,2,1,0.0,0.0
13.72,269,1151,-882,1,1,1,2,1,0.0,0.0
13.76,273,1155,-882,1,1,1,2,1,0.0,0.0
13.8,277,1159,-882,1,1,1,2,1,0.0,0.0
13.84,281,1163,-882,1,1,1,2,1,0.0,0.0
13.88,285,1167,-882,1,1,1,2,1,0.0,0.0
13.92,289,1171,-882,1,1,1,2,1,0.0,0.0
13.96,293,1175,-882,1,1,1,2,1,0.0,0.0
14.0,297,1179,-882,1,1,1,2,1,0.0,0.0
14.04,301,1183,-882,1,1,1,2,1,0.0,0.0
14.08,305,1187,-882,1,1,1,2,1,0.0,0.0
14.12,309,1191,-882,1,1,1,2,1,0.0,0.0
14.16,313,1195,-882,1,1,1,2,1,0.0,0.0
14.2,317,1199,-882,1,1,1,2,1,0.0,0.0
14.24,321,1203,-882,1,1,1,2,1,0.0,0.0
14.28,325,1207,-882,1,1,1,2,1,0.0,0.0
14.32,329,1211,-882,1,1,1,2,1,0.0,0.0
14.36,333,1215,-882,1,1,1,2,1,0.0,0.0
14.4,337,1219,-882,1,1,1,2,1,0.0,0.0
14.44,341,1223,-882,1,1,1,2,1,0.0,0.0
14.48,345,1227,-882,1,1,1,2,1,0.0,0.0
14.52,349,1231,-882,1,1,1,2,1,0.0,0.0
14.56,353,1235,-882,1,1,1,2,1,0.0,0.0
14.6,357,1239,-882,1,1,1,2,1,0.0,0.0
14.64,361,1243,-882,1,1,1,3,1,0.0,0.0
14.68,365,1247,-882,1,1,1,3,1,0.0,0.0
14.72,369,1251,-882,1,1,1,3,1,0.0,0.0
14.76,373,1255,-882,1,1,1,3,1,0.0,0.0
14.8,377,1259,-882,1,1,1,3,1,0.0,0.0
14.84,381,1263,-882,1,1,1,3,1,0.0,0.0
14.88,385,1267,-882,1,1,1,3,1,0.0,0.0
14.92,389,1271,-882,1,1,1,3,1,0.0,0.0
14.96,393,1275,-882,1,1,1,3,1,0.0,0.0
15.0,397,1279,-882,1,1,1,3,1,0.0,0.0
15.04,401,1283,-882,1,1,1,3,1,0.0,0.0
15.08,405,1287,-882,1,1,1,3,1,0.0,0.0
15.12,409,1291,-882,1,1,1,3,1,0.0,0.0
15.16,413,1295,-882,1,1,1,3,1,0.0,0.0
15.2,417,1299,-882,1,1,1,3,1,0.0,0.0
15.24,421,1303,-882,1,1,1,3,1,0.0,0.0
15.28,425,1307,-882,1,1,1,3,1,0.0,0.0
15.32,429,1311,-882,1,1,1,3,1,0.0,0.0
15.36,433,1315,-882,1,1,1,3,1,0.0,0.0
15.4,437,1319,-882,1,1,1,3,1,0.0,0.0
15.44,441,1323,-882,1,1,1,3,1,0.0,0.0
15.48,445,1327,-882,1,1,1,3,1,0.0,0.0
15.52,449,1331,-882,1,1,1,3,1,0.0,0.0
15.56,453,1335,-882,1,1,1,3,1,0.0,0.0
15.6,457,1339,-882,1,1,1,3,1,0.0,0.0
15.64,461,1343,-882,1,1,1,3,1,0.0,0.0
15.68,465,1347,-882,1,1,1,3,1,0.0,0.0
15.72,469,1351,-882,1,1,1,3,1,0.0,0.0
15.76,473,1355,-882,1,1,1,3,1,0.0,0.0
15.8,477,1359,-882,1,1,1,3,1,0.0,0.0
15.84,481,1363,-882,1,1,1,3,1,0.0,0.0
15.88,485,1367,-882,1,1,1,3,1,0.0,0.0
15.92,489,1371,-882,1,1,1,3,1,0.0,0.0
15.96,493,1375,-882,1,1,1,3,1,0.0,0.0
16.0,497,1379,-882,1,1,1,3,1,0.0,0.0
16.04,501,1383,-882,1,1,1,3,1,0.0,0.0
16.08,505,1387,-882,1,1,1,3,1,0.0,0.0
16.12,509,1391,-882,1,1,1,3,1,0.0,0.0
16.16,513,1395,-882,1,1,1,3,1,0.0,0.0
16.2,517,1399,-882,1,1,1,3,1,0.0,0.0
16.24,521,1403,-882,1,1,1,3,1,0.0,0.0
16.28,525,1407,-882,1,1,1,3,1,0.0,0.0
16.32,529,1411,-882,1,1,1,3,1,0.0,0.0
16.36,533,1415,-882,1,1,1,3,1,0.0,0.0
16.4,537,1419,-882,1,1,1,3,1,0.0,0.0
16.44,541,1423,-882,1,1,1,3,1,0.0,0.0
16.48,545,1427,-882,1,1,1,3,1,0.0,0.0
16.52,549,1431,-882,1,1,1,3,1,0.0,0.0
16.56,553,1435,-882,1,1,1,3,1,0.0,0.0
16.6,557,1439,-882,1,1,1,3,1,0.0,0.0
16.64,561,3,558,1,1,1,3,1,0.0,0.0
16.68,565,7,558,1,1,1,3,1,0.0,0.0
16.72,569,11,558,1,1,1,3,1,0.0,0.0
16.76,573,15,558,1,1,1,3,1,0.0,0.0
16.8,577,19,558,1,1,1,3,1,0.0,0.0
16.84,581,23,558,1,1,1,3,1,0.0,0.0
16.88,585,27,558,1,1,1,3,1,0.0,0.0
16.92,589,31,558,1,1,1,3,1,0.0,0.0
16.96,593,35,558,1,1,1,3,1,0.0,0.0
17.0,597,39,558,1,1,1,3,1,0.0,0.0
17.04,601,43,558,1,1,1,3,1,0.0,0.0
17.08,605,47,558,1,1,1,3,1,0.0,0.0
17.12,609,51,558,1,1,1,3,1,0.0,0.0
17.16,613,55,558,1,1,1,3,1,0.0,0.0
17.2,617,59,558,1,1,1,3,1,0.0,0.0
17.24,621,63,558,1,1,1,3,1,0.0,0.0
17.28,625,67,558,1,1,1,3,1,0.0,0.0
17.32,629,71,558,1,1,1,3,1,0.0,0.0
17.36,633,75,558,1,1,1,3,1,0.0,0.0
17.4,637,79,558,1,1,1,3,1,0.0,0.0
17.44,641,83,558,1,1,1,3,1,0.0,0.0
17.48,645,87,558,1,1,1,3,1,0.0,0.0
17.52,649,91,558,1,1,1,3,1,0.0,0.0
17.56,653,95,558,1,1,1,3,1,0.0,0.0
17.6,657,99,558,1,1,1,3,1,0.0,0.0
17.64,661,103,558,1,1,1,3,1,0.0,0.0
17.68,665,107,558,1,1,1,3,1,0.0,0.0
17.72,669,111,558,1,1,1,3,1,0.0,0.0
17.76,673,115,558,1,1,1,3,1,0.0,0.0
17.8,677,119,558,1,1,1,3,1,0.0,0.0
17.84,681,123,558,1,1,1,3,1,0.0,0.0
17.88,685,127,558,1,1,1,3,1,0.0,0.0
17.92,689,131,558,1,1,1,3,1,0.0,0.0
17.96,693,135,558,1,1,1,3,1,0.0,0.0
18.0,697,139,558,1,1,1,3,1,0.0,0.0
18.04,701,143,558,1,1,1,3,1,0.0,0.0
18.08,705,147,558,1,1,1,3,1,0.0,0.0
18.12,709,151,558,1,1,1,3,1,0.0,0.0
18.16,713,155,558,1,1,1,3,1,0.0,0.0
18.2,717,159,558,1,1,1,3,1,0.0,0.0
18.24,721,163,558,1,1,1,3,1,0.0,0.0
18.28,725,167,558,1,1,1,3,1,0.0,0.0
18.32,729,171,558,1,1,1,3,1,0.0,0.0
18.36,733,175,558,1,1,1,3,1,0.0,0.0
18.4,737,179,558,1,1,1,3,1,0.0,0.0
18.44,741,183,558,1,1,1,3,1,0.0,0.0
18.48,745,187,558,1,1,1,3,1,0.0,0.0
18.52,749,191,558,1,1,1,3,1,0.0,0.0
18.56,753,195,558,1,1,1,3,1,0.0,0.0
18.6,757,199,558,1,1,1,3,1,0.0,0.0
18.64,761,203,558,1,1,1,3,1,0.0,0.0
18.68,765,207,558,1,1,1,3,1,0.0,0.0
18.72,769,211,558,1,1,1,3,1,0.0,0.0
18.76,773,215,558,1,1,1,3,1,0.0,0.0
18.8,777,219,558,1,1,1,3,1,0.0,0.0
18.84,781,223,558,1,1,1,3,1,0.0,0.0
18.88,785,227,558,1,1,1,3,1,0.0,0.0
18.92,789,231,558,1,1,1,3,1,0.0,0.0
18.96,792,235,557,1,1,1,3,1,0.0,0.0
19.0,795,239,556,1,1,1,3,1,0.0,0.0
19.04,797,243,554,1,1,1,3,1,0.0,0.0
19.08,798,247,551,1,1,1,3,1,0.0,0.0
